Ticker,Model,Target,MAE,MAPE,Horizon,Directional_Accuracy_%,Improvement_over_Naive_%
LUCK,GRU,Target_Close,62.87,6.57,20,46.76,-7.22
LUCK,Random Forest,Target_Close,60.48,6.7,20,63.82,-7.99
LUCK,LSTM,Target_Close,64.31,6.86,20,53.7,-9.67
LUCK,Linear Regression,Target_Open,54.71,5.86,20,52.85,0.62
LUCK,GRU,Target_Open,59.48,6.19,20,54.17,-3.09
LUCK,Random Forest,Target_Open,57.45,6.36,20,67.89,-4.35
LUCK,XGBoost,Target_Open,57.72,6.45,20,59.35,-4.85
LUCK,LSTM,Target_Open,62.72,6.72,20,43.06,-8.72
MARI,LSTM,Target_Close,445.85,76.22,20,49.07,-0.32
MARI,XGBoost,Target_Close,421.6,67.27,20,56.91,-2.82
MARI,GRU,Target_Close,468.0,77.95,20,44.44,-5.31
MARI,Random Forest,Target_Close,433.44,67.51,20,51.22,-5.7
MARI,Linear Regression,Target_Close,506.3,87.91,20,49.59,-23.47
MARI,LSTM,Target_Open,443.23,74.93,20,42.13,-0.57
MARI,XGBoost,Target_Open,422.68,66.79,20,55.69,-3.7
MARI,GRU,Target_Open,462.97,76.89,20,45.83,-5.05
MARI,Random Forest,Target_Open,433.63,67.18,20,50.81,-6.38
MARI,Linear Regression,Target_Open,505.02,86.7,20,47.15,-23.9
MCB,LSTM,Target_Close,12.89,5.45,20,59.72,3.92
MCB,GRU,Target_Close,13.62,5.8,20,54.63,-1.5
MCB,Linear Regression,Target_Close,13.83,6.03,20,41.87,-4.64
MCB,XGBoost,Target_Close,15.35,6.67,20,44.72,-16.12
MCB,Random Forest,Target_Close,15.83,6.96,20,45.93,-19.73
MCB,GRU,Target_Open,13.64,5.79,20,54.63,-2.83
MCB,LSTM,Target_Open,13.66,5.83,20,50.93,-2.94
MCB,Linear Regression,Target_Open,13.59,5.88,20,41.06,-4.36
MCB,XGBoost,Target_Open,15.39,6.64,20,44.31,-18.21
MCB,Random Forest,Target_Open,15.41,6.77,20,47.15,-18.4
MEBL,GRU,Target_Close,14.53,6.42,20,51.39,-9.92
MEBL,Linear Regression,Target_Close,14.39,6.55,20,35.37,-9.95
MEBL,LSTM,Target_Close,14.74,6.5,20,39.35,-11.52
MEBL,XGBoost,Target_Close,16.28,7.43,20,39.43,-24.35
MEBL,Random Forest,Target_Close,17.9,8.14,20,38.62,-36.73
MEBL,GRU,Target_Open,14.15,6.25,20,50.93,-10.02
MEBL,Linear Regression,Target_Open,14.06,6.38,20,36.99,-10.68
MEBL,LSTM,Target_Open,16.25,7.24,20,43.06,-26.4
MEBL,XGBoost,Target_Open,16.89,7.69,20,34.55,-32.96
MEBL,Random Forest,Target_Open,18.06,8.18,20,37.8,-42.18
MLCF,Linear Regression,Target_Close,2.42,6.23,20,56.5,3.75
MLCF,GRU,Target_Close,2.64,6.74,20,59.26,1.65
MLCF,LSTM,Target_Close,2.83,7.3,20,54.17,-5.43
MLCF,XGBoost,Target_Close,3.28,8.26,20,55.69,-30.26
MLCF,Random Forest,Target_Close,4.04,10.09,20,42.68,-60.49
MLCF,LSTM,Target_Open,2.42,6.16,20,59.26,5.17
MLCF,Linear Regression,Target_Open,2.37,6.05,20,55.69,1.16
MLCF,GRU,Target_Open,2.54,6.47,20,59.26,0.43
MLCF,XGBoost,Target_Open,3.34,8.36,20,50.81,-39.25
MLCF,Random Forest,Target_Open,3.94,9.78,20,43.5,-64.38
NESTLE,LSTM,Target_Close,233.71,3.28,20,47.25,-2.69
NESTLE,Linear Regression,Target_Close,271.27,3.84,20,53.77,-5.4
NESTLE,Random Forest,Target_Close,284.15,3.93,20,50.47,-10.4
NESTLE,XGBoost,Target_Close,343.98,4.77,20,65.57,-33.65
NESTLE,GRU,Target_Close,561.04,8.06,20,36.81,-146.5
NESTLE,Linear Regression,Target_Open,251.85,3.56,20,60.85,7.64
NESTLE,Random Forest,Target_Open,315.32,4.34,20,72.64,-15.63
NESTLE,XGBoost,Target_Open,364.63,5.07,20,71.7,-33.72
NESTLE,LSTM,Target_Open,315.39,4.5,20,47.25,-33.79
NESTLE,GRU,Target_Open,685.78,9.86,20,41.21,-190.92
NETSOL,GRU,Target_Close,10.34,7.58,20,54.63,-1.71
NETSOL,Linear Regression,Target_Close,11.85,8.95,20,46.75,-3.44
NETSOL,Random Forest,Target_Close,12.29,9.17,20,48.78,-7.21
NETSOL,XGBoost,Target_Close,12.65,9.35,20,48.37,-10.38
NETSOL,LSTM,Target_Close,11.39,8.31,20,58.33,-12.09
NETSOL,GRU,Target_Open,10.33,7.55,20,52.78,-1.82
NETSOL,Linear Regression,Target_Open,11.68,8.8,20,47.15,-2.83
NETSOL,LSTM,Target_Open,10.48,7.65,20,57.41,-3.28
NETSOL,Random Forest,Target_Open,12.22,9.07,20,54.07,-7.57
NETSOL,XGBoost,Target_Open,13.01,9.61,20,46.34,-14.51
OGDC,LSTM,Target_Close,10.92,6.63,20,71.76,9.57
OGDC,Linear Regression,Target_Close,11.34,7.23,20,55.69,8.88
OGDC,GRU,Target_Close,11.99,7.24,20,53.24,0.68
OGDC,Random Forest,Target_Close,13.27,8.4,20,50.0,-6.62
OGDC,XGBoost,Target_Close,14.24,8.8,20,42.28,-14.42
OGDC,Linear Regression,Target_Open,11.06,7.04,20,61.79,9.74
OGDC,LSTM,Target_Open,10.78,6.59,20,68.52,8.86
OGDC,GRU,Target_Open,11.64,7.03,20,56.94,1.58
OGDC,Random Forest,Target_Open,12.36,7.87,20,49.59,-0.93
OGDC,XGBoost,Target_Open,14.36,8.84,20,36.18,-17.22
PAKT,LSTM,Target_Close,105.34,9.69,20,51.31,1.11
PAKT,Linear Regression,Target_Close,99.0,9.18,20,60.63,-0.31
PAKT,XGBoost,Target_Close,99.41,9.26,20,52.49,-0.72
PAKT,GRU,Target_Close,111.97,10.44,20,56.02,-5.12
PAKT,Random Forest,Target_Close,105.47,9.86,20,58.37,-6.86
PAKT,Linear Regression,Target_Open,96.39,8.93,20,62.44,1.91
PAKT,LSTM,Target_Open,104.74,9.71,20,57.59,-0.33
PAKT,XGBoost,Target_Open,102.07,9.53,20,57.92,-3.87
PAKT,GRU,Target_Open,109.76,10.16,20,57.59,-5.14
PAKT,Random Forest,Target_Open,113.35,10.64,20,53.39,-15.35
PPL,GRU,Target_Close,11.85,8.11,20,56.48,2.77
PPL,Linear Regression,Target_Close,11.95,8.64,20,47.15,2.48
PPL,LSTM,Target_Close,12.28,8.59,20,53.24,-0.74
PPL,Random Forest,Target_Close,12.53,9.35,20,48.37,-2.25
PPL,XGBoost,Target_Close,12.84,9.42,20,44.72,-4.8
PPL,LSTM,Target_Open,11.39,7.87,20,56.94,4.96
PPL,Linear Regression,Target_Open,11.73,8.47,20,45.53,3.04
PPL,GRU,Target_Open,11.63,7.93,20,54.17,2.94
PPL,Random Forest,Target_Open,12.4,9.35,20,52.03,-2.44
PPL,XGBoost,Target_Open,13.65,9.98,20,39.43,-12.78
PSO,Linear Regression,Target_Close,26.32,10.2,20,63.01,6.72
PSO,GRU,Target_Close,30.47,11.26,20,49.54,-2.63
PSO,LSTM,Target_Close,31.18,12.37,20,52.31,-5.03
PSO,XGBoost,Target_Close,32.39,12.98,20,41.87,-14.8
PSO,Random Forest,Target_Close,32.44,12.91,20,40.65,-14.95
PSO,Linear Regression,Target_Open,25.53,9.85,20,62.6,6.88
PSO,LSTM,Target_Open,29.24,11.29,20,52.31,-1.47
PSO,GRU,Target_Open,29.33,10.79,20,52.78,-1.75
PSO,Random Forest,Target_Open,31.06,12.39,20,40.24,-13.3
PSO,XGBoost,Target_Open,31.1,12.42,20,40.65,-13.46
SYS,LSTM,Target_Close,30.4,6.19,20,51.85,1.71
SYS,Random Forest,Target_Close,30.37,6.43,20,56.1,0.35
SYS,Linear Regression,Target_Close,30.6,6.38,20,53.25,-0.4
SYS,XGBoost,Target_Close,30.81,6.57,20,52.03,-1.07
SYS,GRU,Target_Close,31.47,6.38,20,58.33,-1.72
SYS,Random Forest,Target_Open,29.23,6.17,20,56.91,2.6
SYS,LSTM,Target_Open,29.84,6.08,20,58.8,1.6
SYS,XGBoost,Target_Open,29.55,6.31,20,47.15,1.54
SYS,Linear Regression,Target_Open,29.74,6.19,20,52.85,0.89
SYS,GRU,Target_Open,30.34,6.16,20,59.72,-0.06
TRG,GRU,Target_Close,4.96,8.5,20,65.74,7.79
TRG,LSTM,Target_Close,4.98,8.68,20,64.35,7.42
TRG,Linear Regression,Target_Close,5.26,8.86,20,62.2,6.35
TRG,XGBoost,Target_Close,6.8,11.42,20,37.4,-21.05
TRG,Random Forest,Target_Close,7.05,11.75,20,38.21,-25.53
TRG,GRU,Target_Open,4.86,8.29,20,59.26,5.8
TRG,Linear Regression,Target_Open,5.14,8.61,20,57.32,5.25
TRG,LSTM,Target_Open,5.14,8.9,20,43.98,0.32
TRG,XGBoost,Target_Open,6.41,10.71,20,41.87,-18.28
TRG,Random Forest,Target_Open,7.12,11.73,20,37.4,-31.24
UBL,LSTM,Target_Close,16.39,6.19,20,73.61,23.83
UBL,Linear Regression,Target_Close,18.33,7.01,20,55.28,5.87
UBL,Random Forest,Target_Close,18.78,7.2,20,57.32,3.57
UBL,GRU,Target_Close,20.82,7.78,20,55.09,3.24
UBL,XGBoost,Target_Close,19.0,7.48,20,54.88,2.43
UBL,LSTM,Target_Open,16.52,6.18,20,82.87,20.59
UBL,Random Forest,Target_Open,17.5,6.64,20,63.01,6.83
UBL,Linear Regression,Target_Open,17.55,6.7,20,60.98,6.59
UBL,GRU,Target_Open,19.54,7.3,20,60.65,6.11
UBL,XGBoost,Target_Open,18.75,7.31,20,55.28,0.2
UNITY,Linear Regression,Target_Close,2.9,10.27,20,56.1,-4.12
UNITY,GRU,Target_Close,3.08,10.37,20,46.3,-13.19
UNITY,LSTM,Target_Close,3.22,11.05,20,37.04,-18.4
UNITY,XGBoost,Target_Close,3.62,12.89,20,31.71,-29.94
UNITY,Random Forest,Target_Close,4.46,15.88,20,32.11,-59.91
UNITY,Linear Regression,Target_Open,2.83,9.97,20,56.91,-4.07
UNITY,GRU,Target_Open,3.03,10.18,20,43.98,-14.71
UNITY,LSTM,Target_Open,3.07,10.5,20,49.07,-16.22
UNITY,XGBoost,Target_Open,3.68,13.01,20,28.86,-35.28
UNITY,Random Forest,Target_Open,4.47,15.79,20,29.67,-64.45
BAHL,GRU,Target_Close,15.13,12.88,60,69.44,13.98
BAHL,Linear Regression,Target_Close,15.4,13.31,60,58.13,5.77
BAHL,LSTM,Target_Close,16.9,14.26,60,53.24,3.91
BAHL,XGBoost,Target_Close,17.14,15.22,60,49.59,-4.91
BAHL,Random Forest,Target_Close,18.07,16.2,60,49.59,-10.58
BAHL,GRU,Target_Open,15.07,12.83,60,70.37,14.72
BAHL,Linear Regression,Target_Open,15.36,13.28,60,56.91,6.14
BAHL,XGBoost,Target_Open,17.27,15.34,60,49.19,-5.52
BAHL,LSTM,Target_Open,18.95,16.25,60,62.96,-7.25
BAHL,Random Forest,Target_Open,18.48,16.59,60,51.22,-12.91
COLG,Linear Regression,Target_Close,114.67,8.32,60,84.55,23.26
COLG,Random Forest,Target_Close,123.15,9.11,60,81.3,17.59
COLG,XGBoost,Target_Close,140.91,10.13,60,68.7,5.7
COLG,LSTM,Target_Close,135.19,10.05,60,62.04,3.49
COLG,GRU,Target_Close,148.74,11.34,60,49.07,-6.19
COLG,Linear Regression,Target_Open,111.95,8.1,60,84.15,23.91
COLG,Random Forest,Target_Open,118.19,8.7,60,81.3,19.66
COLG,XGBoost,Target_Open,144.94,10.44,60,70.33,1.48
COLG,LSTM,Target_Open,141.92,10.36,60,45.37,-2.9
COLG,GRU,Target_Open,150.27,11.48,60,48.61,-8.95
DGKC,GRU,Target_Close,14.43,15.11,60,70.83,15.08
DGKC,Linear Regression,Target_Close,13.85,15.2,60,60.98,13.64
DGKC,XGBoost,Target_Close,16.15,17.45,60,61.79,-0.66
DGKC,Random Forest,Target_Close,17.51,19.41,60,54.07,-9.13
DGKC,LSTM,Target_Close,19.38,20.46,60,38.89,-14.01
DGKC,GRU,Target_Open,14.49,15.11,60,69.44,15.04
DGKC,Linear Regression,Target_Open,13.87,15.16,60,60.57,13.65
DGKC,XGBoost,Target_Open,15.85,17.1,60,61.38,1.31
DGKC,LSTM,Target_Open,17.64,18.25,60,54.63,-3.45
DGKC,Random Forest,Target_Open,18.01,19.83,60,41.87,-12.11
EFERT,GRU,Target_Close,16.14,8.64,60,77.78,20.9
EFERT,LSTM,Target_Close,17.38,9.44,60,65.74,14.8
EFERT,Linear Regression,Target_Close,18.88,10.55,60,64.63,13.12
EFERT,Random Forest,Target_Close,23.01,12.9,60,47.97,-5.88
EFERT,XGBoost,Target_Close,30.95,16.95,60,12.6,-42.42
EFERT,GRU,Target_Open,16.28,8.69,60,76.39,20.08
EFERT,Linear Regression,Target_Open,18.72,10.45,60,66.26,13.68
EFERT,LSTM,Target_Open,18.79,10.34,60,66.2,7.81
EFERT,Random Forest,Target_Open,22.64,12.76,60,53.66,-4.4
EFERT,XGBoost,Target_Open,29.29,16.26,60,22.76,-35.05
ENGROH,GRU,Target_Close,33.36,18.22,60,62.96,1.78
ENGROH,XGBoost,Target_Close,34.13,18.92,60,50.81,1.54
ENGROH,Random Forest,Target_Close,34.97,19.62,60,47.15,-0.87
ENGROH,Linear Regression,Target_Close,35.5,19.53,60,53.66,-2.4
ENGROH,LSTM,Target_Close,39.11,21.78,60,52.31,-15.17
ENGROH,XGBoost,Target_Open,33.81,18.67,60,49.19,3.23
ENGROH,GRU,Target_Open,33.28,18.1,60,64.35,2.65
ENGROH,Random Forest,Target_Open,35.14,19.65,60,49.59,-0.56
ENGROH,Linear Regression,Target_Open,35.65,19.55,60,52.44,-2.02
ENGROH,LSTM,Target_Open,40.67,22.52,60,61.57,-18.96
FFC,LSTM,Target_Close,66.38,23.66,60,67.13,9.45
FFC,Linear Regression,Target_Close,62.68,24.02,60,60.57,6.7
FFC,GRU,Target_Close,70.76,24.97,60,63.43,3.49
FFC,Random Forest,Target_Close,69.65,26.32,60,29.27,-3.67
FFC,XGBoost,Target_Close,73.25,27.51,60,23.17,-9.03
FFC,Linear Regression,Target_Open,62.26,23.83,60,61.38,6.92
FFC,GRU,Target_Open,71.03,25.02,60,60.19,2.73
FFC,Random Forest,Target_Open,66.79,25.4,60,38.62,0.15
FFC,LSTM,Target_Open,75.61,26.82,60,39.35,-3.53
FFC,XGBoost,Target_Open,71.64,26.8,60,26.02,-7.1
HBL,LSTM,Target_Close,17.7,12.22,60,60.65,10.91
HBL,GRU,Target_Close,19.23,12.87,60,65.74,3.24
HBL,XGBoost,Target_Close,18.14,12.41,60,58.94,-0.86
HBL,Random Forest,Target_Close,18.83,13.08,60,54.88,-4.7
HBL,Linear Regression,Target_Close,19.54,13.27,60,53.66,-8.63
HBL,LSTM,Target_Open,16.74,11.31,60,75.93,16.07
HBL,XGBoost,Target_Open,17.0,11.57,60,68.7,5.95
HBL,GRU,Target_Open,19.22,12.85,60,68.98,3.64
HBL,Random Forest,Target_Open,18.72,12.96,60,56.1,-3.57
HBL,Linear Regression,Target_Open,19.45,13.19,60,54.88,-7.61
HUBC,XGBoost,Target_Close,24.25,17.99,60,34.15,-0.29
HUBC,Linear Regression,Target_Close,24.38,19.36,60,41.06,-0.83
HUBC,Random Forest,Target_Close,26.22,19.83,60,38.62,-8.44
HUBC,GRU,Target_Close,27.92,22.03,60,41.2,-8.77
HUBC,LSTM,Target_Close,27.96,22.52,60,43.52,-8.91
HUBC,Linear Regression,Target_Open,24.41,19.3,60,43.09,-0.89
HUBC,XGBoost,Target_Open,25.55,19.13,60,32.93,-5.6
HUBC,Random Forest,Target_Open,26.19,19.84,60,39.43,-8.24
HUBC,GRU,Target_Open,27.92,21.92,60,39.81,-8.7
HUBC,LSTM,Target_Open,36.14,28.47,60,50.46,-40.71
ILP,LSTM,Target_Close,8.47,12.17,60,37.5,-41.82
ILP,Linear Regression,Target_Close,8.39,12.13,60,22.36,-47.26
ILP,GRU,Target_Close,10.11,14.88,60,26.39,-69.3
ILP,XGBoost,Target_Close,10.37,14.68,60,32.93,-82.02
ILP,Random Forest,Target_Close,12.02,16.82,60,30.08,-110.99
ILP,Linear Regression,Target_Open,8.3,11.95,60,21.14,-48.35
ILP,GRU,Target_Open,9.85,14.41,60,27.31,-67.63
ILP,XGBoost,Target_Open,10.2,14.43,60,26.83,-82.31
ILP,LSTM,Target_Open,10.96,15.64,60,29.63,-86.47
ILP,Random Forest,Target_Open,11.82,16.44,60,29.67,-111.15
INDU,GRU,Target_Close,105.33,5.49,60,86.11,31.57
INDU,LSTM,Target_Close,145.8,7.77,60,61.11,5.28
INDU,XGBoost,Target_Close,155.76,8.6,60,55.69,1.28
INDU,Linear Regression,Target_Close,168.28,9.3,60,48.37,-6.66
INDU,Random Forest,Target_Close,224.58,12.62,60,31.71,-42.34
INDU,GRU,Target_Open,102.88,5.36,60,87.5,35.51
INDU,Linear Regression,Target_Open,171.87,9.47,60,47.97,-5.2
INDU,XGBoost,Target_Open,185.86,10.17,60,52.85,-13.76
INDU,LSTM,Target_Open,187.06,9.79,60,28.24,-17.25
INDU,Random Forest,Target_Open,214.63,12.07,60,35.77,-31.37
LUCK,GRU,Target_Close,139.51,12.87,60,67.13,14.05
LUCK,Random Forest,Target_Close,133.36,12.01,60,75.2,11.66
LUCK,XGBoost,Target_Close,135.9,12.57,60,59.35,9.97
LUCK,Linear Regression,Target_Close,140.34,13.28,60,60.16,7.03
LUCK,LSTM,Target_Close,162.07,14.78,60,50.93,0.15
LUCK,GRU,Target_Open,138.21,12.69,60,68.06,15.22
LUCK,Random Forest,Target_Open,136.3,12.28,60,69.92,9.98
LUCK,XGBoost,Target_Open,140.02,12.87,60,56.1,7.53
LUCK,Linear Regression,Target_Open,140.51,13.24,60,60.98,7.21
LUCK,LSTM,Target_Open,182.38,16.39,60,37.96,-11.87
MARI,GRU,Target_Close,892.75,175.59,60,59.72,2.03
MARI,XGBoost,Target_Close,841.46,154.74,60,55.69,0.62
MARI,LSTM,Target_Close,951.33,175.17,60,46.76,-4.4
MARI,Random Forest,Target_Close,908.42,158.71,60,45.93,-7.29
MARI,Linear Regression,Target_Close,953.99,165.17,60,46.75,-12.67
MARI,XGBoost,Target_Open,827.98,149.79,60,63.41,2.4
MARI,GRU,Target_Open,904.36,178.55,60,55.56,1.02
MARI,LSTM,Target_Open,915.66,171.6,60,56.94,-0.22
MARI,Random Forest,Target_Open,898.27,157.23,60,48.78,-5.89
MARI,Linear Regression,Target_Open,955.61,164.96,60,48.37,-12.65
MCB,GRU,Target_Close,19.32,7.85,60,79.17,18.9
MCB,LSTM,Target_Close,22.18,9.05,60,66.67,6.89
MCB,XGBoost,Target_Close,24.13,10.18,60,65.85,1.43
MCB,Linear Regression,Target_Close,24.23,10.13,60,50.0,0.99
MCB,Random Forest,Target_Close,47.01,19.48,60,69.92,-92.08
MCB,GRU,Target_Open,19.54,7.95,60,75.93,18.24
MCB,LSTM,Target_Open,20.76,8.42,60,62.04,13.11
MCB,XGBoost,Target_Open,23.41,9.89,60,65.85,4.23
MCB,Linear Regression,Target_Open,24.27,10.14,60,49.59,0.72
MCB,Random Forest,Target_Open,47.79,19.77,60,68.7,-95.51
MEBL,Linear Regression,Target_Close,25.57,11.09,60,29.27,-18.87
MEBL,GRU,Target_Close,24.24,10.29,60,45.83,-40.39
MEBL,XGBoost,Target_Close,30.59,13.32,60,40.24,-42.16
MEBL,Random Forest,Target_Close,42.19,18.35,60,40.24,-96.1
MEBL,LSTM,Target_Close,40.48,17.25,60,40.28,-134.44
MEBL,Linear Regression,Target_Open,25.39,11.02,60,29.67,-18.46
MEBL,GRU,Target_Open,24.2,10.28,60,43.98,-41.17
MEBL,XGBoost,Target_Open,31.72,13.8,60,40.65,-48.02
MEBL,Random Forest,Target_Open,42.92,18.67,60,39.02,-100.25
MEBL,LSTM,Target_Open,37.2,15.84,60,34.72,-116.98
MLCF,Linear Regression,Target_Close,4.36,10.77,60,61.38,17.85
MLCF,GRU,Target_Close,5.26,12.53,60,62.5,8.34
MLCF,LSTM,Target_Close,6.66,15.71,60,47.69,-16.14
MLCF,XGBoost,Target_Close,6.31,15.24,60,45.12,-18.88
MLCF,Random Forest,Target_Close,8.08,18.33,60,45.93,-52.32
MLCF,Linear Regression,Target_Open,4.35,10.73,60,61.79,17.63
MLCF,GRU,Target_Open,5.26,12.48,60,62.96,8.12
MLCF,LSTM,Target_Open,6.05,14.52,60,49.07,-5.73
MLCF,XGBoost,Target_Open,6.22,14.86,60,44.72,-17.6
MLCF,Random Forest,Target_Open,7.97,17.97,60,44.31,-50.74
NESTLE,Linear Regression,Target_Close,363.94,5.23,60,57.55,25.42
NESTLE,XGBoost,Target_Close,488.35,6.8,60,65.57,-0.07
NESTLE,Random Forest,Target_Close,524.32,7.27,60,55.19,-7.44
NESTLE,LSTM,Target_Close,950.71,13.65,60,5.49,-126.56
NESTLE,GRU,Target_Close,986.91,14.31,60,40.66,-135.18
NESTLE,Linear Regression,Target_Open,322.25,4.6,60,67.45,33.98
NESTLE,XGBoost,Target_Open,492.16,6.83,60,64.62,-0.83
NESTLE,LSTM,Target_Open,435.53,6.08,60,43.41,-5.56
NESTLE,Random Forest,Target_Open,598.56,8.28,60,45.75,-22.63
NESTLE,GRU,Target_Open,999.76,14.45,60,41.21,-142.31
NETSOL,GRU,Target_Close,14.81,10.69,60,60.65,5.86
NETSOL,Random Forest,Target_Close,16.15,12.16,60,59.76,2.75
NETSOL,XGBoost,Target_Close,18.68,13.6,60,50.81,-12.51
NETSOL,Linear Regression,Target_Close,18.76,13.84,60,44.72,-12.97
NETSOL,LSTM,Target_Close,25.79,18.83,60,44.91,-63.98
NETSOL,GRU,Target_Open,15.12,10.84,60,59.26,5.25
NETSOL,Random Forest,Target_Open,16.4,12.32,60,59.35,2.67
NETSOL,XGBoost,Target_Open,16.67,12.11,60,60.57,1.12
NETSOL,Linear Regression,Target_Open,18.97,13.92,60,45.93,-12.57
NETSOL,LSTM,Target_Open,28.72,20.94,60,35.65,-80.01
OGDC,Linear Regression,Target_Close,21.03,11.49,60,73.58,10.7
OGDC,LSTM,Target_Close,26.54,14.52,60,61.57,-2.27
OGDC,GRU,Target_Close,28.59,15.32,60,39.81,-10.17
OGDC,Random Forest,Target_Close,35.74,20.13,60,35.77,-51.8
OGDC,XGBoost,Target_Close,36.58,20.01,60,29.27,-55.34
OGDC,Linear Regression,Target_Open,20.87,11.37,60,74.8,10.97
OGDC,LSTM,Target_Open,24.97,13.31,60,66.2,3.63
OGDC,GRU,Target_Open,28.6,15.28,60,39.81,-10.41
OGDC,Random Forest,Target_Open,33.69,18.8,60,37.4,-43.73
OGDC,XGBoost,Target_Open,36.26,19.89,60,30.89,-54.66
PAKT,Random Forest,Target_Close,133.73,11.64,60,63.8,12.55
PAKT,XGBoost,Target_Close,143.85,12.3,60,64.25,5.92
PAKT,Linear Regression,Target_Close,154.74,13.54,60,62.9,-1.19
PAKT,GRU,Target_Close,156.69,13.88,60,55.5,-1.35
PAKT,LSTM,Target_Close,223.0,18.7,60,47.64,-44.23
PAKT,XGBoost,Target_Open,140.09,12.09,60,63.8,8.64
PAKT,Random Forest,Target_Open,150.34,13.03,60,58.37,1.96
PAKT,GRU,Target_Open,153.01,13.42,60,57.59,1.28
PAKT,Linear Regression,Target_Open,153.22,13.36,60,63.8,0.08
PAKT,LSTM,Target_Open,166.55,14.01,60,52.36,-7.46
PPL,Linear Regression,Target_Close,22.61,14.56,60,60.57,2.48
PPL,GRU,Target_Close,24.52,15.18,60,61.57,0.37
PPL,LSTM,Target_Close,25.53,16.36,60,55.56,-3.74
PPL,XGBoost,Target_Close,25.1,15.59,60,44.72,-8.28
PPL,Random Forest,Target_Close,26.54,17.14,60,41.87,-14.48
PPL,Linear Regression,Target_Open,22.71,14.58,60,60.16,2.21
PPL,GRU,Target_Open,24.78,15.32,60,62.04,-0.23
PPL,LSTM,Target_Open,25.17,15.67,60,43.06,-1.8
PPL,XGBoost,Target_Open,25.74,16.0,60,47.97,-10.81
PPL,Random Forest,Target_Open,25.94,16.69,60,42.68,-11.68
PSO,Linear Regression,Target_Close,55.05,17.82,60,76.42,5.11
PSO,GRU,Target_Close,65.79,21.07,60,62.96,-1.6
PSO,LSTM,Target_Close,66.72,22.12,60,57.41,-3.04
PSO,XGBoost,Target_Close,67.41,23.02,60,45.12,-16.19
PSO,Random Forest,Target_Close,69.8,25.2,60,40.24,-20.31
PSO,Linear Regression,Target_Open,54.86,17.72,60,73.98,5.02
PSO,GRU,Target_Open,65.92,21.08,60,59.72,-2.32
PSO,LSTM,Target_Open,68.14,22.2,60,42.59,-5.77
PSO,XGBoost,Target_Open,66.83,22.89,60,40.24,-15.7
PSO,Random Forest,Target_Open,68.8,24.62,60,40.24,-19.11
SYS,GRU,Target_Close,67.53,13.04,60,57.41,-6.05
SYS,Linear Regression,Target_Close,62.41,12.17,60,52.44,-6.86
SYS,XGBoost,Target_Close,64.19,12.71,60,53.66,-9.91
SYS,Random Forest,Target_Close,70.55,14.27,60,51.63,-20.79
SYS,LSTM,Target_Close,81.3,16.53,60,47.22,-27.66
SYS,GRU,Target_Open,66.18,12.72,60,60.19,-3.23
SYS,LSTM,Target_Open,67.48,13.09,60,47.69,-5.27
SYS,Linear Regression,Target_Open,62.03,12.06,60,52.03,-5.6
SYS,XGBoost,Target_Open,62.37,12.33,60,54.88,-6.17
SYS,Random Forest,Target_Open,71.34,14.43,60,52.03,-21.44
TRG,GRU,Target_Close,8.79,15.13,60,72.69,7.42
TRG,Linear Regression,Target_Close,9.52,16.3,60,58.13,0.14
TRG,XGBoost,Target_Close,12.08,21.45,60,52.85,-26.69
TRG,LSTM,Target_Close,12.36,22.64,60,55.56,-30.15
TRG,Random Forest,Target_Close,18.71,33.3,60,46.34,-96.19
TRG,GRU,Target_Open,8.49,14.51,60,74.54,8.95
TRG,Linear Regression,Target_Open,9.29,15.82,60,56.5,0.64
TRG,XGBoost,Target_Open,10.4,18.3,60,53.25,-11.31
TRG,LSTM,Target_Open,12.68,23.1,60,61.57,-36.08
TRG,Random Forest,Target_Open,18.69,33.02,60,46.75,-99.93
UBL,LSTM,Target_Close,32.88,11.4,60,78.24,42.34
UBL,Random Forest,Target_Close,43.57,16.29,60,75.2,15.25
UBL,XGBoost,Target_Close,46.13,17.15,60,63.82,10.27
UBL,GRU,Target_Close,53.01,17.63,60,58.33,7.02
UBL,Linear Regression,Target_Close,48.52,16.51,60,57.72,5.63
UBL,LSTM,Target_Open,39.95,13.68,60,67.59,29.51
UBL,Random Forest,Target_Open,44.55,16.71,60,75.2,12.73
UBL,XGBoost,Target_Open,45.61,16.93,60,62.6,10.66
UBL,Linear Regression,Target_Open,47.75,16.23,60,60.16,6.47
UBL,GRU,Target_Open,53.28,17.73,60,57.41,5.97
UNITY,Linear Regression,Target_Close,4.99,17.09,60,51.22,-7.51
UNITY,GRU,Target_Close,5.55,18.8,60,42.13,-12.15
UNITY,LSTM,Target_Close,6.72,22.94,60,26.85,-35.76
UNITY,XGBoost,Target_Close,7.03,23.97,60,29.67,-51.37
UNITY,Random Forest,Target_Close,10.01,33.43,60,25.2,-115.66
UNITY,Linear Regression,Target_Open,4.96,16.91,60,53.66,-7.02
UNITY,GRU,Target_Open,5.52,18.6,60,43.06,-11.67
UNITY,LSTM,Target_Open,7.03,24.08,60,45.37,-42.26
UNITY,XGBoost,Target_Open,7.17,24.42,60,28.05,-54.88
UNITY,Random Forest,Target_Open,9.84,32.77,60,25.2,-112.46
